dataset,custom_id,category,market_direction,market_move_bin,valid_candidate_count,best_has_max_selected_evidence_count,best_has_max_evidence_weights_count,best_has_max_abs_update,best_selected_evidence_count,prompt_max_selected_evidence_count,max_selected_evidence_count_tie_size,best_evidence_weights_count,prompt_max_evidence_weights_count,max_evidence_weights_count_tie_size,best_abs_update,prompt_max_abs_update,max_abs_update_tie_size,candidate_count,helpful_candidate_available,posterior_range
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1819__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,3.0,3.0,4,3.0,3.0,4,0.0355,0.0355,1,5,True,0.01999999999999999
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1491__mixed_blind__neutral_forecaster__s00,Politics,down,medium,3,False,False,True,1.0,2.0,2,1.0,2.0,2,0.03,0.03,2,3,True,0.06
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2037__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,True,3.0,3.0,3,3.0,3.0,3,0.0548999999999999,0.0548999999999999,1,4,True,0.045
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,True,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,4,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,Politics,down,medium,1,True,True,True,1.0,1.0,1,1.0,1.0,1,0.0,0.0,1,1,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,False,False,True,2.0,5.0,1,2.0,5.0,1,0.0119999999999999,0.0119999999999999,1,4,True,0.011999999999999955
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0902__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,5,0.0075999999999999,0.0624,1,5,True,0.06999999999999999
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0744__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,False,True,1.0,1.0,4,1.0,2.0,1,0.0274999999999999,0.0274999999999999,1,5,True,0.027499999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1495__mixed_blind__neutral_forecaster__s00,Economics,down,medium,4,True,True,False,1.0,1.0,3,1.0,1.0,3,0.0495,0.0504999999999999,1,4,True,0.09999999999999999
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1793__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,3.0,3.0,1,3.0,3.0,1,0.0167999999999999,0.0167999999999999,4,5,True,0.016799999999999995
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2742__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,2.0,2.0,5,2.0,2.0,5,0.29,0.29,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2743__mixed_blind__neutral_forecaster__s00,Politics,up,medium,2,True,True,True,1.0,1.0,2,1.0,1.0,2,0.0319,0.0319,1,2,True,0.01999999999999999
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2048__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,True,2.0,2.0,3,2.0,2.0,3,0.01,0.01,1,5,True,0.012499999999999956
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0222__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,5.0,5.0,5,5.0,5.0,5,0.0039999999999999,0.0109999999999999,1,5,False,0.007000000000000006
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0831__mixed_blind__neutral_forecaster__s00,Companies,down,medium,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1802__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,False,False,True,1.0,2.0,1,1.0,2.0,1,0.03,0.03,1,5,True,0.039999999999999994
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0045__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0163999999999999,0.0163999999999999,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1784__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2591__mixed_blind__neutral_forecaster__s00,Elections,up,medium,5,True,True,True,2.0,2.0,5,2.0,2.0,4,0.02,0.02,1,5,True,0.030000000000000027
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0181__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1760__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,3.0,1,0.0,3.0,1,0.0,0.064,1,5,False,0.064
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1803__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,2.0,1,0.0,2.0,1,0.0,0.03,1,5,False,0.03
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0422__mixed_blind__neutral_forecaster__s00,Politics,down,medium,3,False,False,False,1.0,2.0,1,1.0,2.0,1,0.0121999999999999,0.0302,1,3,False,0.018000000000000016
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0624__mixed_blind__neutral_forecaster__s00,Elections,up,medium,5,True,True,True,2.0,2.0,5,2.0,2.0,5,0.0042,0.0042,1,5,True,0.0030000000000000027
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1221__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,True,False,5.0,5.0,4,5.0,5.0,4,0.013,0.0169999999999999,1,4,True,0.029999999999999916
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0005__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,2,0.0034999999999999,0.0035,1,5,True,0.007000000000000006
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2045__mixed_blind__neutral_forecaster__s00,Economics,up,medium,4,True,True,True,5.0,5.0,3,5.0,5.0,3,0.04,0.04,1,4,True,0.060000000000000026
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0979__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,5.0,5.0,1,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1711__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,False,1.0,1.0,4,1.0,1.0,4,0.0212999999999999,0.0587,1,5,True,0.08000000000000007
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2350__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.02,0.02,1,5,True,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1373__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.037,0.037,5,5,True,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1374__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0275,0.0275,1,5,True,0.025000000000000022
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2635__mixed_blind__neutral_forecaster__s00,Economics,down,medium,5,False,False,False,0.0,1.0,4,0.0,1.0,4,0.0,0.0441,1,5,False,0.04410000000000003
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1714__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,1.0,4,0.0,1.0,4,0.0,0.0163999999999999,1,5,False,0.01639999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1004__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,4,0.01,0.01,1,5,True,0.01200000000000001
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2706__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,1.0,1.0,1,1.0,1.0,1,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0828__mixed_blind__neutral_forecaster__s00,Companies,down,medium,5,False,False,False,0.0,1.0,4,0.0,1.0,3,0.0,0.01,3,5,False,0.010000000000000009
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0935__mixed_blind__neutral_forecaster__s00,Elections,up,medium,3,False,False,False,1.0,2.0,2,1.0,2.0,2,0.0499999999999999,0.0799999999999999,1,3,True,0.05999999999999994
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2032__mixed_blind__neutral_forecaster__s00,Politics,up,medium,2,True,True,True,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,2,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0581__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2421__mixed_blind__neutral_forecaster__s00,Companies,down,medium,5,True,True,False,3.0,3.0,4,3.0,3.0,4,0.06,0.075,1,5,True,0.075
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0421__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,True,True,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,4,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0483__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,4.0,1,0.0,4.0,1,0.0,0.0367,1,5,False,0.03670000000000001
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0490__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,False,False,True,0.0,1.0,3,0.0,1.0,3,0.0048,0.0048,1,4,True,0.007000000000000006
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2745__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,3,1.0,1.0,3,0.09,0.11,1,5,True,0.14
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1806__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,True,True,3.0,3.0,4,3.0,3.0,4,0.0537,0.0537,1,4,True,0.10000000000000003
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1797__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,5,0.0,0.07,1,5,False,0.07
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1917__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.0199999999999999,0.0199999999999999,1,5,True,0.019999999999999962
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0043__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,1.0,3,0.0,1.0,3,0.0,0.1106,1,5,False,0.11060000000000003
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2667__mixed_blind__neutral_forecaster__s00,Economics,down,medium,3,True,True,True,1.0,1.0,3,1.0,1.0,3,0.0476,0.0476,1,3,True,0.03
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2175__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,False,False,2.0,2.0,5,0.0,2.0,4,0.0,0.0317999999999999,1,5,False,0.031799999999999995
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1375__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,False,1.0,1.0,4,1.0,1.0,4,0.0246999999999999,0.0353,1,5,True,0.05999999999999994
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2033__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,1.0,1.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0622__mixed_blind__neutral_forecaster__s00,Elections,up,medium,5,True,True,True,1.0,1.0,1,1.0,1.0,1,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1911__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,False,False,True,1.0,2.0,1,1.0,2.0,1,0.0268,0.0268,1,4,True,0.015
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2176__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,False,False,False,0.0,5.0,1,0.0,5.0,1,0.0,0.016,1,4,False,0.016
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2049__mixed_blind__neutral_forecaster__s00,Economics,down,medium,5,True,True,True,1.0,1.0,4,1.0,1.0,4,0.02,0.02,4,5,True,0.040000000000000036
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2647__mixed_blind__neutral_forecaster__s00,Economics,down,medium,4,True,True,True,1.0,1.0,4,0.0,0.0,4,0.0,0.0,4,4,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0417__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,5,0.0149999999999999,0.015,1,5,True,0.02999999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0042__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1713__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,False,False,False,0.0,2.0,1,0.0,2.0,1,0.0,0.02,1,5,False,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2744__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,False,1.0,1.0,5,1.0,1.0,5,0.0065,0.0265,2,5,False,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0177__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,4,0.01,0.01,2,5,True,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0178__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,3,0.02,0.02,1,5,True,0.030000000000000027
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0482__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,True,1.0,1.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_2637__mixed_blind__neutral_forecaster__s00,Economics,down,medium,4,True,True,True,0.0,0.0,4,0.0,0.0,4,0.0,0.0,4,4,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1003__mixed_blind__neutral_forecaster__s00,Economics,down,medium,5,True,True,False,1.0,1.0,4,1.0,1.0,4,0.0026,0.0033999999999999,1,5,True,0.006000000000000005
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0952__mixed_blind__neutral_forecaster__s00,Economics,up,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,1,0.0022999999999999,0.0022999999999999,1,5,True,0.0022999999999999687
train_all_batches,gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0416__mixed_blind__neutral_forecaster__s00,Politics,down,medium,4,True,True,False,2.0,2.0,4,2.0,2.0,4,0.0,0.0299999999999999,1,4,False,0.02999999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0481__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,False,2.0,2.0,3,2.0,2.0,3,0.0047999999999999,0.0201999999999999,1,4,True,0.024999999999999994
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0957__mixed_blind__neutral_forecaster__s00,Economics,down,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0499999999999999,0.0499999999999999,1,5,True,0.09
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0901__mixed_blind__neutral_forecaster__s00,Politics,up,medium,5,True,True,False,5.0,5.0,3,5.0,5.0,3,0.0064999999999999,0.0135,1,5,True,0.019999999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2174__mixed_blind__neutral_forecaster__s00,Politics,up,medium,4,True,True,True,2.0,2.0,2,2.0,2.0,2,0.0065999999999999,0.0065999999999999,1,4,True,0.011999999999999997
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1919__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.002,0.002,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1980__mixed_blind__neutral_forecaster__s00,Politics,down,medium,5,False,False,False,0.0,4.0,1,0.0,4.0,1,0.0,0.0233,1,5,False,0.0233
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0180__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,False,False,2.0,2.0,3,0.0,2.0,1,0.0,0.02,1,5,False,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0221__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0487__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1709__mixed_blind__neutral_forecaster__s00,Politics,down,small,4,False,False,True,2.0,3.0,1,2.0,3.0,1,0.01,0.01,4,4,True,0.020000000000000018
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1801__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,False,False,True,2.0,3.0,1,2.0,3.0,1,0.025,0.025,1,5,True,0.020000000000000004
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2420__mixed_blind__neutral_forecaster__s00,Companies,down,small,1,True,True,True,1.0,1.0,1,1.0,1.0,1,0.03,0.03,1,1,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2423__mixed_blind__neutral_forecaster__s00,Companies,down,small,5,False,False,True,1.0,2.0,1,1.0,2.0,1,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2424__mixed_blind__neutral_forecaster__s00,Companies,up,small,5,True,True,True,1.0,1.0,5,1.0,1.0,2,0.02,0.02,1,5,True,0.020000000000000004
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2425__mixed_blind__neutral_forecaster__s00,Companies,down,small,5,True,True,True,2.0,2.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0139__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,False,False,False,1.0,3.0,1,1.0,3.0,1,0.0136999999999999,0.0363,1,5,True,0.04999999999999999
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2245__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0199999999999999,0.0199999999999999,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2246__mixed_blind__neutral_forecaster__s00,Politics,up,small,1,True,True,True,1.0,1.0,1,1.0,1.0,1,0.0499,0.0499,1,1,True,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2419__mixed_blind__neutral_forecaster__s00,Companies,up,small,5,True,True,True,1.0,1.0,1,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0591__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,False,False,2.0,2.0,5,0.0,2.0,1,0.0,0.0264999999999999,1,5,False,0.026499999999999996
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1957__mixed_blind__neutral_forecaster__s00,Politics,down,small,2,False,True,True,1.0,3.0,1,0.0,0.0,2,0.0,0.0,2,2,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1117__mixed_blind__neutral_forecaster__s00,Economics,up,small,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.0149999999999999,0.0149999999999999,1,5,True,0.005499999999999949
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_2666__mixed_blind__neutral_forecaster__s00,Economics,up,small,5,True,True,True,1.0,1.0,5,1.0,1.0,5,0.01,0.01,1,5,True,0.01200000000000001
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0956__mixed_blind__neutral_forecaster__s00,Economics,down,small,5,True,True,True,2.0,2.0,4,2.0,2.0,4,0.02,0.02,1,5,True,0.04000000000000001
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0179__mixed_blind__neutral_forecaster__s00,Politics,down,small,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_1116__mixed_blind__neutral_forecaster__s00,Economics,down,small,5,True,True,True,4.0,4.0,1,4.0,4.0,1,0.0011999999999999,0.0011999999999999,5,5,True,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0489__mixed_blind__neutral_forecaster__s00,Politics,up,small,2,True,True,True,1.0,1.0,2,1.0,1.0,2,0.0178999999999999,0.0178999999999999,1,2,True,0.010000000000000009
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0896__mixed_blind__neutral_forecaster__s00,Politics,up,small,5,True,True,True,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,5,False,0.0
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0315__mixed_blind__neutral_forecaster__s00,Companies,down,small,5,True,True,True,1.0,1.0,2,1.0,1.0,2,0.07,0.07,2,5,True,0.07000000000000003
train_all_batches,gemma4_26b_grounded_nonnull_train_batch004_fullnews_bounded_ensemble5_20260629__kalshi_train_0183__mixed_blind__neutral_forecaster__s00,Politics,up,small,5,True,True,True,2.0,2.0,1,2.0,2.0,1,0.0393,0.0393,1,5,True,0.0393
